query_id,answer
jBsjjl2X19eSULyA,4ac73bb95f5032c2 89f9a2eb14eac7f9 1a7203fb66a8b1d1 d7061a67ff5b1344 165163919a547809 becf171fa9fac8ee 42cf1d9755782fb5 c45d40eeab37e828 98436ec66c15cdc8 c437c257c403454d 6ecd33ca63673b80 f00d219cb83aaffa ac5919c1046eb809 4e1b22ec900577e6 be4213686a596a87 661e253dbe999793 e0881830f576d238 01a72c9dbc487ecf 75e8bd3a9df33f69 64e8bcba84351af3 d37bafc9997bc300 4bf99f03a6c92451 b42f82ab70ab9ed9 5a2357e0c574f236 80029f69773abc60 fa2f738fee5ef52c 4eafa602a45e5e44 c1ac01d888580ce9 f28c16c46a745122 8e8b9e5c322e24f7 b2fd5a836ef4aa3e bd3b3a38d36af7dc 452b689de9657a30 7e7f53d6224d31e7 164638d2871bc6cb 8b65915919fe164b 0280aac178cbffbb 020228c167568c65 ec1a2e4919d557ec 4085aa207d607178 96c0611fa4be1ec5 15aaafa151872229 b94d85e6dc76dd2d e4f0a3696d8f504f e265ff6458e55b54 ed0d8957c80a5629 2aed25ef533e94ed cffaff10d9ccc859 339043addb4af898 4e5fa79ae11d484a
SJvnQ7w8H0Xa0zEE,b0b6c034e4c355b1 5bfea0e1e390d779 d8fed15371d32b9f 65d1b5e671b18390 f21e3cea6737b7ff 1120408a6a4ada34 07c74e2a753f28b9 d8db88fb02095a54 9f3a8de98896616a a56c3da58920c632 69f3799a87aac4ce ae806c72e5699c73 759ab485a0899dde d04eb35ba585a019 78a0fe4d44cea589 583ac15a5eb82bb5 62b48d51f9bbc6ec 63bf4a5a8b4f19d7 00d31051068941c4 114c51fad2798654 8e41b35b2c5d1e6b cb3f8b6b48203bb6 2ab1a9a9c77d0e48 724879a9ca0c0cf8 c34513e72bd343a6 a119ed5e9e63d960 3afe50547849241d 775b594db6a408a8 1739d52ac01a6c41 f80d01306eb46cbf ceb2ff1255a13a0f 7b5d555711eda13b 03ca90c47692a836 8bf388a141df7e7d 29bac69afae52153 fb5dac9b8ab81009 b2dcac40c9e53e39 88081b8b9e7ac55d 4b70f4e9fce0945b 38f0aeb921ebdcfa dd6493e2aa72a66d dc2b9e875d265ef1 1a3f468aa4daa978 fefd92351421936a 2f6b74cdc49e0d86 6111b48a1b1123e6 26e02407c567cc7c 61a18fc53289b7d8 12467408434e34a4 85840c4fcbdb14ed
HucUG4xpPDbxTxuU,d45fa098422b4185 786c2a7c040c4946 47e8c8199b7478d7 06550c43a9559e93 90953bf8255c92e3 943a0f9d1a8bef82 71038dd427da6d82 eaf13d77075837f5 8ea7ac2917599822 56f8fa71bba61ad5 dc0da580e175ce3c c4c71f54308bb50c 9dd3c49678f48b9f c6ec1eaabaef5147 0b9f9cabdf4189af 5676f88563f83968 e94c6b03ff68d662 732cdf97136e79a3 d47341dcf937eb86 e3937d25e027e104 acdb45306662d2d3 19f28eaefa20f52b fb2d897a892b0350 5ff97f844185dcf4 565547ff4607b86c 201e7a5311b036ea daf8165a27214965 acc4e48a70bb29ab 8a5df2659d51db6d f838152517273eb2 4cd53d7d9f8921e1 8e894183b50e29e0 bfb91eb48ff53036 006cd1bff406aedf 1312e9f26161f378 5aab70dbd36f8c4d 108c1dffa165b5bd 8358d8ada6f6521d 90afdfe8d752d778 182facfacb00141c a4371a55aa87e2f4 772b74b5ee6d85f7 6b45a1be113cd94b ad83e95080e5fd36 46be03b4f4b747a9 8ed4037559813b5d 185e1a86571f09fa fc5b9d9c24d48f76 5d5abd73b302d627 663af91bb6dd0e76
gNOBbQC6jXaawrwl,21e7c80c355afc79 ead38abb07a13539 4c14de8cca71f768 7d89d63fec317b5b de9d0feca63b6087 f04784f48cbd2ab2 1e188cf344c8e8c4 b942d5bf5690b7d0 a414b5ff13f39927 4fa253ce149f3b57 002529fa1fba6f46 63b5d2eb5b0f0a34 a0b110a544d405a8 f65cf2abacb8571d c1ea41526706a6de 0ac207ba0294dc8a 6a0aecee7dd30c1a 61b9deb1726ace51 3f68d6ce6213be26 7274667a5f8c7614 7e0a78530b491860 1164d2ecd184a726 c51784a57473b4e8 6c6bc999191a90f4 7f63d51c9cacbff5 9765c95a8f510599 583b9a17b9f7ae1a b54fbbec60199329 d839a9203526155c 3e06da92481be681 a36c6f1b45de8610 4b7411fcf051e591 4a4685ce15fca5a7 5e8d4e4b436f61c7 1cdcca25f9805a4b ea13a683d942023e ace36e5c61a9aa3b 3714bd9002b165ea 1388f9afba0bc2e1 dd6f07a0a6f38b32 d310323bc624667d 9620aa5ae1fdb001 6c311e61cde9bac2 41c040a85f5fe93a 06cabfc96ff10e32 070efe1a0050ffb2 2d533ccdf6eb49c2 dd9446c2430e87b6 3e18e684ca40928a 821966717b7d14fe
vr6nqJshNRNa4xnY,447a6986b8aa0d2a af7a8c604ba0e7de a21d5223280050bf 4e3cce1bc78c7356 859bcba334f65afb e9e188b790687b4f 6006d97e08d0fe2b 4971425684e5479f 6e5acf9f0d5b940c 71bfbb5ad4a4aad5 e5fbf9d5c9f64006 76b9080b7b1ed292 64f1a95d8c5094ff 43c69e224d54f52a ecdd4904ff6361b8 71afafe8cc53f214 1b1e211fc70f9bc8 797942d8c744fb95 32eadcb4033310ee 80cf94b4b6a01f7f 7e0bbd4cc9cc3bdd ac5c03cf704bba0e 9eb927af72cfb839 0fa1e1282a880c6f 3ea4b38207f61ce4 ff7f653d91818e98 2f0e8a6dadd5f712 17c0b18899e3ad7e ded3ade9f009bc48 09d1b830c8cf32d0 5af642d09a00884a f97feae6b1d83979 2186fc3f3652aa0a 327a8b2f8e290897 615d06ea5a0d5238 7f344ab1d82f9992 812a1f7dc603aea7 787e2ac00fcdcc89 5050ac6928adada5 0bc067cc7113ae46 08df87e4304729b9 96c44603e9a14616 d73dd2a6cf5fee7e f49a1914f2f72b7c e07c50fa1a61c0e9 e1c94520a3f06197 d9e55b666fdd9835 278ae7f31b171f12 397df9b012030dbd 7c3fdf7152b637d5
xbrVqjQwdJedpvAN,4075bc1048abe0ac c1debfc45402fe72 a1353c48a589dc16 391289fd7c63e88e 4d43dbddcd62aa13 a17d7817a63c3441 f5a831ff1a75f30e 5975f14bccf1b1ad bf2daa129c5db7c0 1d4eda3a5c64eb24 ced7c9ca8c673621 4145c9f047689247 6ca58991ddf68fb7 2a5196dff282ea15 17191e0ca794c340 94be7608c4d7cf5e 4977394c9f554185 17eb79254ffbe289 c3816f96fb675373 b948f3327405e1cf 6790009368ac7b1d 8019f83e52457c4e eb763209aced8f6e 3d38451e4523db3e eef95e75daa0491b 41f8f0a20d5a1230 e334450d255c5781 60e249fb74c32fbb 971f02d2d0497d3d 95b101e4e95ac9f8 deeef1cc7e14881e 92fa7d9b264f9351 de6c25f0dd05701a bf228268fe281d47 18dab6c3146a6792 dc80bdb352729358 b54364a36a046966 4e0544727f0b9373 ae00369a55754e93 b48c80b82049e0f5 2f56721475cb0cce f85f9ac5ca27ceb6 3850f193423beb53 3a97fba78f828d04 42e3b4118dde9256 fca02f16384cd348 59e46da570ff46d5 ef0b1dca9b894676 be456ea2e5fbf0a4 d5c4747926202dca
S4gu5GYYkZB5bvT3,b12299ca2127dbc1 04487dca6c13a9e2 3e676642c3a40aff 2612a77c81caf990 cafb06389992d785 32ba0f716c8e67b7 60445db09c3b7868 cfe049acdd0e3982 f6f3102b1277c9b9 70f266ef44e9e658 dc8f757fa82afb5e 0b341d0662ae3b08 2f6a0c25cc1a5335 0222f1ccdfbb672d 1fde340cc534850f f5f5b11e4407b90c c404ca9a73cf3ec3 b42ce32dffb23a6c c104f9f2d2b60959 29038d11baf99cf5 ff46c3f2ed276b1c 975984aeea27e2a1 fe022b0bb6becee1 8e493cf0d924894e d9e732565c6da9cd fe6e3ba804082785 b072d2fe4b3af2a0 e634c70ff57a8f5a 7e03bcd1df4d08c1 6bf5b1f3411debcc 9a434c2c6469ed77 f1db3859456cf215 8e3e25c10dd2a2db 52b6316573aa2b79 3ccad93f953da7c8 f38825c07e46efcb 4b42da44fa44c995 0d97a7a393c26d92 27ae51c40210b604 8712cc8a3d9ffca5 3f87104fed8c3414 2c6e0d066c7ca809 d3c6ae8ceedf53ab d6d9a117aa89046b 9cb587345ba4bfb2 8a33701fe8216855 8513b52212e39dda 0545bc6b637d532e b020c6c1f3ff43ed cb510d16161c7fda
xt1kHRn7Kslj3V6g,d0ba6d48c3b96e45 f2264237778d0412 e17991b481c4439e 018cc8aa7373d997 2f41041088419e9d d4fbdd8286046618 e6e6469c0cfe3a68 ee0b09e3783a9e56 b9b39eaaa1fe803b 61d96be6f4f40794 606200244ba08671 764908974fa4f3d3 770926e0f162777a cafb06389992d785 24c5ea3914ae7849 77032123b13f38e0 04487dca6c13a9e2 d97bec2573ea2d07 10765ed48ddec03e e1935e28a05c2690 d8ffcf7f1c4deb9a f25866ea32bc9049 013af795fdd2810d 53707ff5207c175d 0fda384dbecd6c2d 50d8ffe0b3206940 8c83f8af9f1e3fb8 b17c0d66b04c729f 051c0aabac43e681 5814f3d4aa30cc80 1148654f50d8326f 79beb51e72beb069 cd8958864f19cb0f e022e7b6e8647b2c 9d801147d00e1e99 138f6519821df28c 5bebd75b88b88595 9a434c2c6469ed77 d528b84a3b29e747 46c36f6f9060c1c5 adc1007f75943c8f f6a4d1833537b605 d1201625c4f8ab23 3bb86a602a4a3e14 59931e249c4a6ad1 f3627fd743f30ae3 620df11c5323d062 42ff8d6299d92f37 2cc1bb6ef562cbed 22e72d1372662ad3
rwYZ8YMGQdBLGbpa,da78f72b2c2de7d8 9c7aa602e9479359 04b61964c232e102 f59b045a5a0cea4a e74f2c8349c7bf3d a46f5357196b915b ed9c350863d10cd7 3f42f37463137dac d4fbc1089a46629a 4afc56b9d5167414 d128fad10a2463a0 e09b6fd0cbcea608 b581f124846bf325 5556a3b88f0ca9b8 1482a46fbe69df8b 2885217c77bac81a ffc89f1c698ca7e8 91e6f04514fdc572 e3201c5d40af660d 20dfac106b4b10cb fa2bfba8cf4d322a 1f3292d93b55d74e a238dfa5a68c5033 d1c116eb83e950ff 51249a93712acb70 d20983d3568567fa 2369d2ba8d561d85 7878be57db5230a0 381a8efcef28071e a42d1424cac5ec88 38b4dd8222de9215 c1c69322cf71e6f5 094fcf852ebef71d 3718b34a844d36cf 3ed4cd0fb1931255 3d2a6ceb7c1333d8 3f6aac956df7f0b8 6a0052b80cee2430 f24c42aceec64194 a7459d771f256ca1 fa003942c69c083b 720a9245464e9c65 e4c3b3a26bfc19c1 67cbaf886aaa7354 c8d87f8e85a66893 c9f260f750e206a6 8f0ae1d545a1c1a2 97aea19b101b986c 32cd5e7fd0426753 70b0f5b998740d20
UXRoJIWOYPYVQ7fD,a406091f7bc35f37 ee514ecdf4a648b1 551f72e7dd14079c 31537fcbfa58042b d46e23dba9cfdfac f7427df486a7b7dc 204c49a0274b5cac aff460bda904a414 b4145acb586b8e53 ec5241a42bd26676 883d18114db4742a d7dcbf19a25e4b0b 6e9ecdc56b2b676d b86869de370ca21c 772553b47cdf5e4a 7e84e58f07340b2a 39bcb57401d7683a 4a3791522c36054a bb317ff46a0424be fc255d578c096971 7859b7edc12c3d99 54ebfb65cbe220a2 57880b4e0ad0421c 9499bfea251fb07a 0456808b16928bb1 99c5922365fc37f1 af30787475781c37 af56460c76973fa1 3e630511245fb49b ad556fe8e94d420f 776062a7bdeb3a43 d6a76d818d0ded4a 86a269ee9230ab95 1b4549d11ebdb445 288b583ddc6abf45 6704a3d4d5b8d79a 95bce92de9d4ebc4 3ede48584bddd90e 3b4b9ff45d258b3c 656d42b41ef3231d 53fd1ddab522c770 a8c3c851f0c60b5f 87aceb8eced38e28 183f1c8fe371499a ba8a6cfa823dcc51 3761efc13a9a669e 132d191b84623b18 7711a68b58f38d01 39cb70e029f4d378 6aaf9978f9f42252
4LLLLwl4V625ldID,35470e86828a0f54 eabac910aec3d7ae c8f312f59af3f57b 2a817e8f96a290d0 df283c658a6be5f8 d5fdab2516916456 23b3902bb382d9cc 84c236aa528a9ecb 04213a6cc4672189 b22900e745982797 25fc52a1da5887a5 17060bca7e210f7e b7c9074882cf65d7 77073a338b05819f b549c34a8961adfa 828ffbce0888d4fb e4104fae39c799fc f39bd31d858bec1b dc230be9a705be28 70d34c4c14769113 cb925360f737040e 6b92f9917d5ee0d7 ece6f3f87d35858b 57e486521cfed87f 268984839a1dd7ae 04e9771280fb5fb9 6e0dfeafb824355e 58036f0d6ccf0cce 3aa0610dbe263428 dac55251617fd19a 43cdb2f5cc1069c3 54777c5736db8034 221d8d1b618f8ebf de3efe4dae92cf80 da9ccbb89c841534 49eaac436ff806aa fe541269221d23c8 9a4ba9e54fa54484 f255d6d420f55186 10d4cafc8a8adbb9 5a1e41ab176048f9 10d251f8c255185f 444726e632f7a817 9c575d9d1349bc96 e4460e498c1f9da7 6c1f63f1d22d6c74 55ca11c9a9e56a4c 0a1e6ce93a1d572f 0e9af3aa16dfa6d8 15c8e3f25b27f5e7
xGvyQnYefWJiaVz2,03f164c5d80bb057 03a6aec8dd111f96 69e4dc97efab33ba f1e5166afa7471cd 7bdcb5ab5b663cae 3afe50547849241d 9da456436ff9ecbe 1a44807b50a25d5d e14c8ec77323f282 2112b73c26b8043f 65f9a55c7ad290e4 ee6837edc13ec292 7fd04e317e235c89 86475bfe087c265d aeb85452da275125 f5a2550198b4b30d 1d79bf1cfa5f2e6a 23081c8bc29847dc b90776ed5c9efc74 adbb4e81538bba9d 45dc5bf282829ecf 28f193528d137277 3e12c7af5f17505d f2dedc89058ee61f 523b8a45d6629ad8 a88ceb8d1f7b8d0a c5f890bc7cd1c143 ea663be18526532c abca1876a62078b6 2b265f069e479e13 ff9142f8fb530b5c beafd9161d32b17a 140cf0334d763712 6463ae8b7fde6e8c a3ddc71d52d98af4 7d58256f7dd41698 018045edaa5a3577 21c823da5979cdec c58e7198911bd011 20105a216100f22a 82db406296893ea6 e538345e5e912203 448b89797223ab2a 5fb59ebec2cf02d8 0c42369de8d03ecb f08ce01b5896a6e3 138748b326457aef 63d4aa2f28f98bea 6813d270cd1ce878 91ae675bb1b75a62
cinhoLsIOGgoIayR,afb17749c6c1bc02 fce1ed050d490bba c0b877a99406f19b 3bcdddc7b10e2c05 66d8256cdffdcfd6 8ac2c66e53d00df1 c3de3e13c502ac49 f79af5ed2cd48a98 0dfb192fcb250be9 e18a8cfb041d9859 ab265c18e06f694e 2f27379c62ce4697 74066ed66c757d75 ce35b90e00e134d8 2f4b95aed1b4ec1c 9c7741ad33677f0d b18d17e93ad8b5c4 e1c4174f689d01ad ed47df7c726208f6 a529e90c8a6dd425 dd55fc9133f66eb7 8573dda80d0f51c3 ad2dbf6c525baec5 f734a7728b0977f4 80ac936fa06f81d8 8c3611023c3181b8 1c7320440785c847 f9b0d2265c652206 e9e00ef2e33304de 2c0697f9d06103ad 4197a63fd38da206 ae2f365d4dd2f7a4 50b60400a2b8474f 31e6f290123e30ce 0eb9bc755d8a09b6 27a46ea32c2f52f7 d6b170eb977ca87e 6375aaff7a2d790a 82e317b5eec1431d e3561aa2f0530d9d d3bf98b8a6b3f114 856dc6f3ac6e1494 e23f98a630b4b3b6 fba1520eeba8fabd 74b70d67a0f9818e ca8b91e4fbbb2c9d c429821029e5036e f889033a1506fe83 7558508f5c08eaf5 d49a15bfa5f3acf3
qGF4BEbxoaLtqTFF,6b7481c727c78fcf de3e2f2c6ba2dfd2 3f8843e6c2be9996 b69427d8efa7695c 3121b35edeef0be2 c59edb5a231fb3ba cf3153600addfe22 fec3a2205aa8a7ed aaa30670e2d4e4ef d51c8227f36adc3d bcdfad51d9e15bc4 4b09797c2b7434c5 ee4e16ae26379929 831de453f91873f4 2199b9552d2e1ce9 858abef10068154a 9fca5ff060db9c91 97fe3dfb53086104 866733da04fe9435 88b6e759b801e343 b3e2f9fd1ec74790 fec1711813ba9dfb 0061c79ede11cf21 b1423e7568d82ac1 c63443cc4bf3f721 967342482171869f 4cb0f5e284ede753 ceafa93b7ca962a7 2887d8c683ac5cf7 679ac9dca8fbcfbd 68de3126096cdb37 a78100f5484ffe88 c1c941073b55b1c1 fc5b4200ee03a90b fc1d7975bb896f4e dac5b7143c7fa8a0 0a560bce78bd1339 5b78e7c18ab9fdb2 8ae535a3670e8ca5 d3247059e50a08ce 5e487e691da88b62 912e3422ce7ba45e 96891aca204d07ed 87898e6bcc477103 e7ec8fe7e260fcfa 48d7ae218fce57f9 b0b5d5069bd14967 826cbfd7890ae1de ce6aa6cd72691ffb 8b6bc9c822a60831
qHWBvJXMojUXPKvw,12291ef5462a733b 51d5f72c37753fc4 f5a1d9cc251b58ec 6e1aa20c8b51c086 8f5fdd777156dd7e 96381b8f1d479218 70e3155c01244032 13f9f0476d3f3393 ea98b99db0458e22 0d05286d1c7e05a8 a340270dc9f8b056 1ffbcd68da05ac04 9cd3b6ec4e02aa12 5b551a7da0c3a10c 51f387a06623f113 ab5a5f43853c07e7 0fde99c20cd69e8f 0afb07ab5a33a3f8 235bfd9949b53b81 2c33abe2571da3f5 8db435a74fdf3672 4b7121286064fc2d 5d1017da0e6690c4 d7664ac89bf06344 eafad3acaebc8122 26e2c8e0b77d5f7a cee74d6f835da78e daf5b7511ffb5f17 cb2c536f79afd94e 5644bf1d4fd669c9 9b370b96e945a472 0776e624396c1b96 fc3508b26038365c 9680d63ea321a721 8552825877bc7550 9e09fd68cdd61acf 87f84beb38ed451a eab6a931989c39b7 ba1fd57b05854e70 2178e0273b4a5161 243a643518044584 be057ea808cf613d 4d24252f10733c14 f6cabc8bb36184c9 520d8db68e581a7b 5a126deb60c0fcfd ed13dc1363d0a722 7bdcb5ab5b663cae 2b8953edae02478d dbc494e71beb4ba0
nGNrF87Pscqv9ohu,314d37af3be577ec e5ff53ca21c20086 77b19572367cf996 4c0e126ca5e2c441 79b30fe6f277c65d da8125a0e55338d6 0b825e55812aa93f 067370f13f1661e4 88575ab581f760eb f04b2b2d53431ae3 de71fb7216a33380 0d6788f58039d8d1 a9dd9b4ad9b5e4b9 4fd771d141b51828 19e604c640738a0b eb44f249c05c0262 75fde4b0a9c33d21 7a8d4741fb21d509 63199a9eac4255ca e702435c09d99014 c52dd22841a70e8c 986e3049a6b72ce7 79d6f6042fd32bad e5e88519df97240b 3879d757d67390c5 72ef0fb278f63f15 cb04fece92e01740 8d9c120f37c4ded9 f4ef8beae7466540 98c31378343c2200 4d4d23ab3070858e 517a6752e6397341 a25a2d4a621f34d7 4b05090a94631b57 57b3055d569cae77 43e2867866ad4495 08c6e14b6dd5e6e4 5467446522981c3b b1b8ebce8f86fd6f 5bff033dc39c998e 645ba2345ef5cdee 410757ceaf8a1463 c8cf5e469cfda532 65c444ba2186afdf cc997c9e011a12d9 0fe6105daa966402 e097d4e51de4d951 a36c6f1b45de8610 0b5211ffdb90d5ab 8e8deebf90a9e57b
dvIfvptM1JoqbRD6,b5b825c43cb1c398 f0c4697b87a0d669 f4b7d92d64b00723 bfca92b9ffce93da f650e62745ce2f84 7e8dc740a5eb0baa 574cdfad5494ba57 43c09f74598a5b34 a46280c9cfe4466b 31e4e8863791fb60 92e1b0446f827b59 135c4cd377d5b6d5 c703e62dd71b4d92 8c8dc801069fdfa2 40095372842621ec f2701a9fab508f08 102c940696ad06e9 1f1c691c2348ce4c cac8c58b1d078dd2 307d46137b86c890 8d3afc89b39b87ba 712bd75c8f4de227 da45a2a601899d45 290ab1a4eaeed455 5b0989e856bd5761 61e5795a5c643f50 a8d237a68fec1650 6a883c85c4bc26aa ed2b252b53868513 34ca169464899f24 d9256a071d7d935f b0792ec2bae82a98 8ac7e82f62a97948 3c258d4b35a0a420 715fe1d549512b82 3c4120f8d8e52b51 d0d378e04582f501 bd06295091097c17 3d21150ae6a676ef 308f844db98d0fd5 aafa5e2090ed1f93 b73c65c98e40fbed c483f5bd34409d92 375304c5b8f95ddc 8bef58a97d3c4cdf daf696e0314b4b13 9ba7fbeb2b6036b6 7652233a1a9ef3eb c632d3c2c115b88e 5ddad532a0029d13
2jLlY3ssfHC48bQQ,53b1c45583e39b1d 23291f465169b66f 994649374a2daacb dc8c17babf7208d6 5fe9106b02d139f8 89be006ffe5a960c e66f01a1f49ba089 fa6d79f68e5ce245 994d6b5af856b7d9 1898532f5500127e fe28a6add2c49998 c54188a4e82c3111 f0068771e990fb93 2edf2d6323bad03a 07a5cdf598306105 8dd4ae6443bc891b 412274763fd61cd6 09eedecfe986f358 aa3d4f70d22e8314 849368b6ee9f15d0 ed2bd8695d6b275f 5790fa383cf49bca 7cc48fe4e5ea6c96 7c987a625d972fe5 26b9e261f73bcc92 c58308e925121efa 71ce2ccd3476b18c 8d942e620d94afa4 56fca0ffe5051940 20c71629c5967009 ed4ef10a96eed839 89bf28074a3d125f 739f12937388cc67 055c2acee7c511c7 830880a990ecfe18 dcaf7cb78112e1cd 19630183d8f79bf4 e45e9bd2aa3bf18f 149989f6530ec51a afbd040aa8ebf325 733a50329d803f31 7c0449136835c0ee 82c68a69edfe22fd 9feac9547eabbad7 1d826c7ead2e7834 459de57190d08171 36c2e23b216b1171 95a46dda52c828a2 1dec26d6f7963294 aeb28de35c15251c
Erp32BUTjN3FXWOB,2d19ee02bdfb0a0d 2094c7b8a935fdd1 b4204496c643f9e7 4b6eaf2566985431 c263ddf210e5c246 657ba827544bdd4c d6e72bb487bbd8b9 b0cd597ef4b76b99 a2f1b2a182f37e80 2ac57c1a7efe1173 3746348afcd97219 0a4b85dd9813e6a9 5fff070cea8b272c 1aa6aba1fc5fe890 94f999ddfa50d2a9 e5a02cf7c138c33e 76d8f0518ed0e6db 60d9e8901bc4c8cf 9102d549e72c61f6 a4ec6bcbcf0d67da d5a434c420d653fd 0bbd443b651fff83 1048785a87e22803 b8920d067d0dffb4 7f6e27461b7c35c0 991824a037c72dac f55d0e26af8fe760 032fc567f1b120da 998472bb60cbd948 ba59d75024ad874e 27982273af55ab4c 50890c32e1b4ed2c 8800f23817cd05e8 2cbcdfb9d953a580 d0226c745c502593 aae1b8897992fdbf 2eec108ed71771b2 dc5b8d6a9fd90f59 7bac80e9573aa570 b825d6aea6a1c957 493f2c947127a95e 6661eeb6fbd299f6 2cdc29c21274e8f4 205844214314956a 51bd3d6091e8b5e4 9ba69b3a47d6462a e8fa0fd97522c952 d5021b488b1682fc deb25faa34f3fa9e eea7d509bddbd9cd
oTPWZzGDC5NdLCNA,1147f6615f4bedb7 f42e8c2869ff3604 62fe65d292f74cdd a2492dc3980e19cc a4217ca2ddb4035b d8a7bb58ac9f70c2 bc9776d5737f2b2d cf5ec66c420d1ec8 2f046c6b2c0512de 1333628e7b89f2aa 77455db26ceed6ce 24060f29b0725441 88681d3ddfb9e190 12cbd144bbb88316 78196d109003bd85 7d6154b37cbc323c 120dc1cbc14451c1 acbeaa0a2bbadb79 4d55de01d852f2eb 046714331e8f10a2 09986cf5a26c25a0 d479d32bdfd20075 7fc829fc1b34964c d3ba65c30d9b0875 8b1869d12cb75848 34e31d46cdfca717 33dce0e062fb17be 51389de8b72e0078 eef468ea39d318c5 185070f2f30abb68 8a5559f6c259859b 8c53dccb0da8a275 326e6b0bf379f8d6 216acd76659c954a 83636c165849ae55 74053a237322932d 000e6a79f77ad779 a75ab3664282f013 b2f28f16e2421132 92a3d13cb17cefbe 353d23c721134028 1177869b7f9d3361 02e716c228856f2d c8405831ab28a034 4a26e96bfc1de414 5c5b772dbbb8abe7 02f0042f1adaaf2c 99f85551e1b910b4 7a5cc8f69f43e8d2 b2aa75899b706f5a
MXK3l6MPUW01n9QZ,e7dae626a5add36e 4b106c3e3d510a86 7259ad33e7c152bc ac51b7412d5b4683 648217c59f2bcd03 3fa9de7d6c8d3b6d e4ea252de685bff4 6486502788f76a13 df29f5d4bb23d5e7 8a48aaab9b49ef5e ab621c1924e7b1a9 53174602d2b8df7d fc1099013c57e500 559451428b6b6559 e5e37769fde5a811 dad71089baf48a0e 9c2cfe9d60ecadc9 aa29f3d71313f14a 182facfacb00141c 04583e6155b878b3 0609086659741984 3e4c0b1a2b4898ca 3c330a3e4288adab 38d98791eed81e6c 37391160a15bb7d9 057f4bf8ec313fdb 9a5c4a73dae33bce bbf530e156a414c8 c60468ec794b6efa 5b6c58da2270d5aa 44bc4e9ef4e7ec9f 60aaa1a62f3625f5 310fb7f03fe2150f 1e0de130b6a1df11 a1c72c79cd8b0cbb 2a69fdb2092a6ef3 044e6df9a7783b0f afad7d8a8cb7714d e5e7f9226166b1d2 ebd7ae08dabda02f c0cdf1b270393fdc 5e9a3de85edaed1c e3ed90203df5b8dd 9432028e49fabb9d 68e5bd427ed9df44 114e37358257f2bd 98cdc1d51a70446a f191ff1039266a08 0f745365e03f1e70 8f5a1b114fb6cdb5
eeVYxeLHzBXCR9x0,81264fa89a71cdb5 13871843072c3d3d 63b6973d05bcbcc6 b1f7ea285e5156b3 c4ba116d68a1c8ff ac6ff6577d3c0e14 8357582456a80241 1238f972e691d805 1b2f7a0866857f04 c8b8d61b91880c2f e2f9abe172f82c0c 6b659768a139e273 50471e53bd57eb3e 7602fa176bd6c193 6e01b0c2198e16a4 77d9375209ae8e46 b248144d4282b06e 9e378019698cd01f 4c9b91525ed093fc 23ebccf5b40beb23 2a575a8f8c1a1316 44cf9b6040bf76aa ba4d8b15ac6306be 097a32a27cb78fb5 e46f6c6a4849ec25 4405783dfc7b996b cb839334e9d29272 6ccc67c0b07a0b78 35deb88e2a80a312 61ed07368634d62f 7105178acfd1a401 baf2241a9b777a9b c231ea54ed2d3dd8 3f99330cee24266d 9487fac9d87f4e6e aca1e87f157c1fa0 474f086883b77d47 2dae6483a1f2429e ff95cee54dcaaa7a 06ffc0ec7026e5e4 9f0ccd49a4cc9f64 df641905a03a65b1 32295426fcd9400a b04af8065a0b0d19 c5e7dcdd75ccd556 a1f9a1bdd61c6657 5a7f95d410e3bf64 eb1064d5900c5f2c 71ef3de26b050670 0b235a2e8b4f0a38
kFj9GEzwdjvRak9W,d166ab21f1a813c9 8b11df62eadbc022 a6e2e10c70fcea56 64e90532b30e1b28 00bfa1f4407d3190 c2b6794316371805 4e502194a30e4625 62ec5854e27205e7 3de10994b00981ae 3935dea85803717c 573ea9f814b7726b ff935c89fd1fd317 ea414d50d1907828 b1580608f0d2ab32 f9964cc81dab7232 0ba8c0709067908e 9e6eabec90b58b06 664b472cb54f11cb 690a05a999f66eaf 79a1a1df1fb89e2b c49483ef8b9a600e 778a15532fa58fa0 ae058253ccbbdc61 fec287eb4f8c41da 7cf39fd22236b359 91600f9a0dc5b747 9f8fc2f1a03eadbb 153e23d1f6cac67d 568f33d7247c17a4 18b6c1cbc30a896f 1153109aa25d66ff dc05a30bfaba8973 b7cff526d5e4ba06 10befce1be3d31e3 e3ac22ed35f2faeb f5e70596f1a5ea17 e1935e28a05c2690 a37a0732f12a870a 27a8587d7dce0cc6 1c1e203688f6f5b6 0986637b4e2ad9a8 d8ffcf7f1c4deb9a ddadc8754c3ed290 a05d6ffcf84da309 a278e36425c873b1 8822a05d57a1c427 2a13567f12be3269 97c86d702a077fb8 309544aadc2574bb c4c3d8ce79202b40
